key_resp_beginning.keys,key_resp_beginning.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_instr_behavior.keys,key_resp_instr_behavior.rt,key_resp_instr_scales.keys,key_resp_instr_scales.rt,key_resp.keys,key_resp.rt,key_resp_instr_STAI_state_2.keys,key_resp_instr_STAI_state_2.rt,key_resp_STAI_state_test.keys,key_resp_STAI_state_test.rt,trials_STAI_state.thisRepN,trials_STAI_state.thisTrialN,trials_STAI_state.thisN,trials_STAI_state.thisIndex,trials_STAI_state.ran,text_STAI_state,control_STAI_state,Item_nr_STAI_state,rescore_STAI_state,key_resp_STAI_2.keys,key_resp_STAI_2.rt,key_resp_STAI_trait_test.keys,key_resp_STAI_trait_test.rt,trials_STAI_trait.thisRepN,trials_STAI_trait.thisTrialN,trials_STAI_trait.thisN,trials_STAI_trait.thisIndex,trials_STAI_trait.ran,text_STAI_trait,control_STAI_trait,Item_nr_STAI_trait,rescore_STAI_trait,STAILoop.thisRepN,STAILoop.thisTrialN,STAILoop.thisN,STAILoop.thisIndex,STAILoop.ran,OrderofScales.thisRepN,OrderofScales.thisTrialN,OrderofScales.thisN,OrderofScales.thisIndex,OrderofScales.ran,nRepsPANAS,nRepsBDI,nRepsSHAPS,nRepsSTAI,key_resp_BDI_1.keys,key_resp_BDI_1.rt,key_resp_BDI_2.keys,key_resp_BDI_2.rt,key_resp_BDI_trials.keys,key_resp_BDI_trials.rt,trials_BDI.thisRepN,trials_BDI.thisTrialN,trials_BDI.thisN,trials_BDI.thisIndex,trials_BDI.ran,Title_BDI,statement_1_BDI,statement_2_BDI,statement_3_BDI,statement_4_BDI,BDILoop.thisRepN,BDILoop.thisTrialN,BDILoop.thisN,BDILoop.thisIndex,BDILoop.ran,key_resp_Instr_SHAPS.keys,key_resp_Instr_SHAPS.rt,key_resp_SHAPS_test.keys,key_resp_SHAPS_test.rt,trials_SHAPS.thisRepN,trials_SHAPS.thisTrialN,trials_SHAPS.thisN,trials_SHAPS.thisIndex,trials_SHAPS.ran,statement_SHAPS,control_SHAPS,Item_nr_SHAPS,SHAPSLoop.thisRepN,SHAPSLoop.thisTrialN,SHAPSLoop.thisN,SHAPSLoop.thisIndex,SHAPSLoop.ran,key_resp_PANAS_1.keys,key_resp_PANAS_1.rt,key_resp_PANAS_test.keys,key_resp_PANAS_test.rt,trials_PANAS.thisRepN,trials_PANAS.thisTrialN,trials_PANAS.thisN,trials_PANAS.thisIndex,trials_PANAS.ran,adjective,posneg,panasnum,PANASLoop.thisRepN,PANASLoop.thisTrialN,PANASLoop.thisN,PANASLoop.thisIndex,PANASLoop.ran,key_resp_instr_Social_media_scale.keys,key_resp_instr_Social_media_scale.rt,key_resp_Social_media_scale_test.keys,key_resp_Social_media_scale_test.rt,Social_media_loop.thisRepN,Social_media_loop.thisTrialN,Social_media_loop.thisN,Social_media_loop.thisIndex,Social_media_loop.ran,Social_media_statement,Item_nr,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_3.keys,key_resp_instr_3.rt,key_resp_instr_4.keys,key_resp_instr_4.rt,key_resp_instr_5.keys,key_resp_instr_5.rt,key_resp_instr_6.keys,key_resp_instr_6.rt,key_resp_instr_7.keys,key_resp_instr_7.rt,key_resp_instr_8.keys,key_resp_instr_8.rt,key_resp_instr_9.keys,key_resp_instr_9.rt,key_resp_instr_practice_b.keys,key_resp_instr_practice_b.rt,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,key_resp_repeat_practice.keys,key_resp_end_experiment.keys,Practice_B.thisRepN,Practice_B.thisTrialN,Practice_B.thisN,Practice_B.thisIndex,Practice_B.ran,Trial_nr,Block_nr,Block_cond,Symbol_left,Symbol_right,Highlighted,Outcome,corrAns,Image,Trial_within_block,Trial_cond,Block_value,key_ass,answer_left,answer_right,key_resp_repeat_practice.rt
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,4,3.1784,0,18,18,18,1,39. Some unimportant thought runs through my mind and bothers me.,0,37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,4,3.5691,0,19,19,19,1,40. I take disappointments so keenly that I can't put them out of my mind.,0,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,1,1.1973,0,20,20,20,1,41. I am a steady person.,0,39,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,4,4.55,0,21,21,21,1,42. I get in a state of tension or turmoil as I think over my recent concerns and interests.,0,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.4412,space,1.2726,2,3.9904,0,0,0,0,1,1. Sadness,0-I do not feel sad.,1-I feel sad much of the time.,2-I am sad all the time.,3-I am so sad or unhappy that I can't stand it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4.6952,0,1,1,1,1,2. Pessimism,0-I am not  discouraged about my future.,1-I feel more discouraged about my future than I used to.,2-I do not expect things to work out for me.,3-I feel my future is hopeless and will only get worse.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.6385,0,2,2,2,1,3. Past failure,0-I do not feel like a failure.,1-I have failed more than I should have.,"2-As I look back, I see a lot of failures.",3-I feel I am a total failure as a person.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5.2815,0,3,3,3,1,4. Loss of Pleasure,0-I get as much pleasure as I ever did from the things I enjoy.,1-I don't enjoy things as much as I used to.,2-I get very little pleasure from the things I used to enjoy.,3-I can't get any pleasure from the things I used to enjoy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.1653,0,4,4,4,1,5. Guilty feelings,0-I don't feel particularly guilty.,1-I feel guilty over many things I have done or should have done.,2-I feel quite guilty most of the time.,3-I feel guilty all of the time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.9251,0,5,5,5,1,6. Punishment feelings,0-I don't feel I am being punished.,1-I feel I may be punished.,2-I expect to be punished.,3-I feel I am being punished.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.2548,0,6,6,6,1,7. Self-dislike,0-I feel the same about myself as ever.,1-I have lost confidence in myself.,2-I am disappointed in myself.,3-I dislike myself.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5868,0,7,7,7,1,8. Self-criticalness,0-I don't criticize or blame myself more than usual.,1-I am more critical of myself than I used to be.,2-I criticize myself for all of my faults.,3-I blame myself for everything bad that happens.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.868,0,8,8,8,1,9. Suicidal thoughts or wishes,0-I don't have any thoughts of killing myself.,"1-I have thoughts of killing myself, but I would not carry them out.",2-I would like to kill myself.,3-I would kill myself if I had the chance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.5191,0,9,9,9,1,10. Crying,0-I don't cry anymore than I used to.,1-I cry more than I used to.,2-I cry over every little thing.,"3-I feel like crying, but I can't.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.7242,0,10,10,10,1,11. Agitation,0-I am no more restless or wound up than usual.,1-I feel more restless or wound up than usual.,"2-I am so restless or agitated, it's hard to stay still.",3-I am so restless or agitated that I have to keep moving or doing something.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3.9293,0,11,11,11,1,12. Loss of Interest,0-I have not lost interest in other people or activities.,1-I am less interested in other people or things than before.,2-I have lost most of my interest in other people or things.,3-It's hard to get interested in anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.8091,0,12,12,12,1,13. Indecisiveness,0-I make decisions about as well as ever.,1-I find it more difficult to make decisions than usual.,2-I have much greater difficulty in making decisions than I used to.,3-I have trouble making any decisions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.8513,0,13,13,13,1,14. Worthlessness,0-I do not feel I am worthless.,1-I don't consider myself as worthwhile and useful as I used to.,2-I feel more worthless as compared to others.,3-I feel utterly worthless.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.9015,0,14,14,14,1,15. Loss of energy,0-I have as much energy as ever.,1-I have less energy than I used to have.,2-I don't have enough energy to do very much.,3-I don't have enough energy to do anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.8515,0,15,15,15,1,16. Changes in sleeping pattern,0-I have not experienced any change in my sleeping.,"1a-I sleep somewhat more than usual.
1b-I sleep somewhat less than usual.","2a-I sleep a lot more than usual.
2b-I sleep a lot less than usual.","3a-I sleep most of the day.
3b-I wake up 1-2 hours early and can't get back to sleep.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2.389,0,16,16,16,1,17. Irritability,0-I am not more irritable than usual.,1-I am more irritable than usual.,2-I am much more irritable than usual.,3-I am irritable all the time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.8718,0,17,17,17,1,18. Changes in Appetite,0-I have not experienced any change in my appetite.,"1a-My appetite is somewhat less than usual.
1b-My appetite is somewhat greater than usual.","2a-My appetite is much less than before.
2b-My appetite is much greater than usual.","3a-I have no appetite at all.
3b-I crave food all the time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.6005,0,18,18,18,1,19. Concentration difficulty,0-I can concentrate as well as ever.,1-I can't concentrate as well as usual.,2-It's hard to keep my mind on anything for very long.,3-I find I can't concentrate on anything.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3.2421,0,19,19,19,1,20. Tiredness or fatigue,0-I am no more tired or fatigued than usual.,1-I get more tired or fatigued more easily than usual.,2-I am too tired or fatigued to do a lot of the things I used to do.,3-I am too tired or fatigued to do most of the things I used to do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4.6809,0,20,20,20,1,21. Loss of interest in sex,0-I have not noticed any recent change in my interest in sex.,1-I am less interested in sex than I used to be.,2-I am much less interested in sex now.,3-I have lost interest in sex completely.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.0734,4,5.0565,0,0,0,0,1,1. I would enjoy my favourite television or radio programme: ,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.7014,0,1,1,1,1,2. I would enjoy being with my family or close friends: ,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.0936,0,2,2,2,1,3. I would find pleasure in my hobbies and pastime: ,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1634,0,3,3,3,1,4. I would not be able to enjoy small things like a sunny day or a phone call from a friend:,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4.7179,0,4,4,4,1,5. I would be able to enjoy my favourite meal:,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.7972,0,5,5,5,1,6. I would enjoy a warm bath or refreshing shower:,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1629,0,6,6,6,1,7. I would find pleasure in the scent of flowers or the smell of a fresh sea breeze or freshly baked bread:,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.2299,0,7,7,7,1,8. I would enjoy seeing other people's smiling faces:,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5648,0,8,8,8,1,9. I would enjoy looking smart when I have made an effort with my appearance:,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.1306,0,9,9,9,1,"10. I would enjoy reading a book, magazine or newspaper:",0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3.6459,0,10,10,10,1,"11. If you are still attentive to the test, please press the number one:",1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3.2287,0,11,11,11,1,12. I would enjoy a cup of tea or coffee or my favourite drink:,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.3508,0,12,12,12,1,"13. I would find pleasure in small things, e.g. bright sunny day, a telephone call from a friend:",0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.9155,0,13,13,13,1,14. I would be able to enjoy a beautiful landscape or view: ,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.1977,0,14,14,14,1,15. I would not enjoy my favourite television or radio programme:,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,001,2023-09-27_12h45.40.745,Experiment_Tuerk,2022.2.4,Win32,60.08171113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.4479,0,15,15,15,1,16. I would get pleasure from helping others:,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
